Index,Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,HeartRate,Cadence,Watts
3413,2019/12/01 08:48:13,27.20867,100.29638,3156.4,169,77,277
3414,2019/12/01 08:48:14,27.20869,100.29634,3156.4,169,78,269
3415,2019/12/01 08:48:15,27.20871,100.29624,3156.6,169,79,289
3416,2019/12/01 08:48:16,27.20872,100.29618,3157.2,168,79,278
3417,2019/12/01 08:48:17,27.20872,100.29612,3157.2,168,80,269
3418,2019/12/01 08:48:18,27.20871,100.29606,3157.6,168,81,266
3419,2019/12/01 08:48:19,27.2087,100.29601,3157.6,168,80,245
3420,2019/12/01 08:48:20,27.20868,100.29595,3157.6,169,80,263
3421,2019/12/01 08:48:21,27.20867,100.2959,3157.6,169,80,253
3422,2019/12/01 08:48:22,27.20865,100.29585,3157.8,169,79,276
3423,2019/12/01 08:48:23,27.20863,100.2958,3158,169,80,252
3424,2019/12/01 08:48:24,27.20861,100.29575,3158.4,169,80,255
3425,2019/12/01 08:48:25,27.20859,100.29569,3159.4,169,81,247
3426,2019/12/01 08:48:26,27.20857,100.29564,3159.6,170,79,247
3427,2019/12/01 08:48:27,27.20853,100.29554,3159.8,170,80,239
3428,2019/12/01 08:48:28,27.20849,100.2955,3159.8,170,80,252
3429,2019/12/01 08:48:29,27.20846,100.29546,3160,170,80,256
3430,2019/12/01 08:48:30,27.20843,100.29542,3160,170,80,247
3431,2019/12/01 08:48:31,27.2084,100.29537,3160.2,170,79,242
3432,2019/12/01 08:48:32,27.20836,100.29533,3160.4,170,79,242
3433,2019/12/01 08:48:33,27.20833,100.29528,3160.6,170,78,251
3434,2019/12/01 08:48:34,27.2083,100.29524,3160.8,170,79,252
3435,2019/12/01 08:48:35,27.20826,100.2952,3161.6,170,79,226
3436,2019/12/01 08:48:36,27.20823,100.29515,3162,170,77,231
3437,2019/12/01 08:48:37,27.2082,100.29511,3162,169,78,231
3438,2019/12/01 08:48:38,27.20816,100.29507,3162.4,169,77,248
3439,2019/12/01 08:48:39,27.20812,100.29503,3162.4,169,77,248
3440,2019/12/01 08:48:40,27.20808,100.29499,3162.4,169,76,212
3441,2019/12/01 08:48:41,27.20805,100.29495,3163.2,169,75,224
3442,2019/12/01 08:48:42,27.20801,100.29491,3163.2,169,74,238
3443,2019/12/01 08:48:43,27.20798,100.29487,3163.6,169,75,258
3444,2019/12/01 08:48:44,27.20794,100.29483,3163.8,168,75,239
3445,2019/12/01 08:48:45,27.20792,100.29478,3164.2,168,76,211
3446,2019/12/01 08:48:46,27.20789,100.29473,3164.6,168,75,222
3447,2019/12/01 08:48:47,27.20788,100.29468,3164.8,168,74,197
3448,2019/12/01 08:48:48,27.20787,100.29462,3164.8,167,72,189
3449,2019/12/01 08:48:49,27.20788,100.29456,3165.4,167,72,216
3450,2019/12/01 08:48:50,27.20791,100.29451,3165.4,167,72,227
3451,2019/12/01 08:48:51,27.20796,100.29447,3165.6,167,72,216
3452,2019/12/01 08:48:52,27.20801,100.29444,3165.6,167,73,206
3453,2019/12/01 08:48:53,27.20806,100.29441,3165.8,167,73,178
3454,2019/12/01 08:48:54,27.20811,100.29437,3165.8,168,76,225
3455,2019/12/01 08:48:55,27.20816,100.29434,3166.2,168,71,241
3456,2019/12/01 08:48:56,27.20822,100.29431,3166.4,168,70,196
3457,2019/12/01 08:48:57,27.20827,100.29427,3166.4,168,70,196
3458,2019/12/01 08:48:58,27.20832,100.29424,3166.8,168,71,242
3459,2019/12/01 08:48:59,27.20838,100.29421,3166.8,167,71,256
3460,2019/12/01 08:49:00,27.20844,100.29418,3167,167,74,230
3461,2019/12/01 08:49:01,27.2085,100.29416,3167,167,76,206
3462,2019/12/01 08:49:02,27.20856,100.29413,3167,166,77,213
3463,2019/12/01 08:49:03,27.20862,100.29409,3167.2,166,78,196
3464,2019/12/01 08:49:04,27.20868,100.29406,3167.4,165,79,198
3465,2019/12/01 08:49:05,27.20874,100.29403,3167.4,165,81,252
3466,2019/12/01 08:49:06,27.2088,100.294,3167.4,165,81,252
3467,2019/12/01 08:49:07,27.20886,100.29397,3167.4,165,82,232
3468,2019/12/01 08:49:08,27.20898,100.29391,3167.6,165,83,201
3469,2019/12/01 08:49:09,27.20904,100.29387,3167.6,165,84,237
3470,2019/12/01 08:49:10,27.20904,100.29387,3167.6,165,86,195
3471,2019/12/01 08:49:11,27.20911,100.29383,3167.6,165,85,185
3472,2019/12/01 08:49:12,27.20917,100.2938,3167.4,165,85,202
3473,2019/12/01 08:49:13,27.20924,100.29376,3167.4,165,86,202
3474,2019/12/01 08:49:14,27.2093,100.29373,3167.4,165,87,195
3475,2019/12/01 08:49:15,27.20937,100.29369,3167.4,166,87,145
3476,2019/12/01 08:49:16,27.20943,100.29366,3167.4,166,85,43
3477,2019/12/01 08:49:17,27.20949,100.29362,3167.8,166,85,300
3478,2019/12/01 08:49:18,27.20956,100.29358,3168.2,166,51,260
3479,2019/12/01 08:49:19,27.20961,100.29353,3168.4,165,57,326
3480,2019/12/01 08:49:20,27.20967,100.29349,3169,165,62,274
3481,2019/12/01 08:49:21,27.20974,100.29344,3169,165,65,230
3482,2019/12/01 08:49:22,27.2098,100.2934,3169,165,68,253
3483,2019/12/01 08:49:23,27.20985,100.29336,3169,165,68,216
3484,2019/12/01 08:49:24,27.20991,100.29331,3169.8,165,70,250
3485,2019/12/01 08:49:25,27.21,100.29319,3169.4,165,70,237
3486,2019/12/01 08:49:26,27.21003,100.29312,3169.4,164,71,255
3487,2019/12/01 08:49:27,27.21006,100.29305,3169.8,164,71,242
3488,2019/12/01 08:49:28,27.21008,100.29298,3169.8,164,71,242
3489,2019/12/01 08:49:29,27.2101,100.29291,3169.8,164,71,187
3490,2019/12/01 08:49:30,27.21011,100.29283,3169.8,164,72,243
3491,2019/12/01 08:49:31,27.21012,100.29276,3170.4,164,71,265
3492,2019/12/01 08:49:32,27.21015,100.29265,3171.6,164,72,208
3493,2019/12/01 08:49:33,27.21016,100.29261,3172,164,71,208
3494,2019/12/01 08:49:34,27.21018,100.29255,3172.2,164,72,175
3495,2019/12/01 08:49:35,27.21019,100.29245,3172.6,164,76,125
3496,2019/12/01 08:49:36,27.21019,100.2924,3173.2,164,76,183
3497,2019/12/01 08:49:37,27.2102,100.29235,3173.8,164,81,247
3498,2019/12/01 08:49:38,27.2102,100.29231,3174.2,165,84,228
3499,2019/12/01 08:49:39,27.21021,100.29226,3174.4,164,82,284
3500,2019/12/01 08:49:40,27.21021,100.29222,3174.6,164,79,285
3501,2019/12/01 08:49:41,27.21022,100.29215,3174.8,164,79,283
3502,2019/12/01 08:49:42,27.21022,100.29211,3175,164,76,283
3503,2019/12/01 08:49:43,27.21021,100.29207,3175.6,163,74,235
3504,2019/12/01 08:49:44,27.21021,100.29203,3175.8,163,70,191
3505,2019/12/01 08:49:45,27.21021,100.29199,3176.2,163,67,252
3506,2019/12/01 08:49:46,27.2102,100.29192,3176.2,163,65,308
3507,2019/12/01 08:49:47,27.2102,100.29192,3176.2,163,65,305
3508,2019/12/01 08:49:48,27.2102,100.29187,3176.6,163,64,300
3509,2019/12/01 08:49:49,27.21017,100.29179,3177.4,163,64,289
3510,2019/12/01 08:49:50,27.21017,100.29179,3177.4,163,63,289
3511,2019/12/01 08:49:51,27.21014,100.2917,3178.4,163,62,290
3512,2019/12/01 08:49:52,27.21013,100.29166,3178.4,164,62,293
3513,2019/12/01 08:49:53,27.21012,100.29162,3178.4,164,62,301
3514,2019/12/01 08:49:54,27.21011,100.29157,3178.6,164,62,304
3515,2019/12/01 08:49:55,27.2101,100.29153,3179.6,164,62,302
3516,2019/12/01 08:49:56,27.21009,100.29148,3179.8,164,62,305
3517,2019/12/01 08:49:57,27.21008,100.29144,3179.8,165,61,299
3518,2019/12/01 08:49:58,27.21007,100.29139,3180.6,165,62,292
3519,2019/12/01 08:49:59,27.21006,100.29135,3180.6,165,62,284
3520,2019/12/01 08:50:00,27.21005,100.2913,3180.6,165,61,281
3521,2019/12/01 08:50:01,27.21004,100.29126,3180.6,165,59,245
3522,2019/12/01 08:50:02,27.21003,100.29122,3180.6,166,58,231
3523,2019/12/01 08:50:03,27.21002,100.29117,3181.2,166,58,256
3524,2019/12/01 08:50:04,27.21001,100.29113,3181.4,166,57,273
3525,2019/12/01 08:50:05,27.21001,100.29108,3181.6,167,58,305
3526,2019/12/01 08:50:06,27.21,100.29104,3181.6,167,59,300
3527,2019/12/01 08:50:07,27.20999,100.291,3181.8,168,59,272
3528,2019/12/01 08:50:08,27.20998,100.29095,3182.6,168,60,238
3529,2019/12/01 08:50:09,27.20996,100.2909,3182.8,168,60,252
3530,2019/12/01 08:50:10,27.20995,100.29086,3182.8,168,62,286
3531,2019/12/01 08:50:11,27.20994,100.29081,3183.6,168,62,292
3532,2019/12/01 08:50:12,27.20993,100.29077,3183.6,168,62,284
3533,2019/12/01 08:50:13,27.20993,100.29077,3183.6,168,63,296
3534,2019/12/01 08:50:14,27.20992,100.29072,3183.8,169,64,303
3535,2019/12/01 08:50:15,27.2099,100.29068,3184,169,64,298
3536,2019/12/01 08:50:16,27.20986,100.2906,3185.2,169,65,305
3537,2019/12/01 08:50:17,27.20986,100.2906,3185.2,169,65,295
3538,2019/12/01 08:50:18,27.20983,100.29056,3185.2,169,66,288
3539,2019/12/01 08:50:19,27.20978,100.29049,3185.6,169,65,292
3540,2019/12/01 08:50:20,27.20978,100.29049,3185.6,169,67,285
3541,2019/12/01 08:50:21,27.20975,100.29046,3185.6,169,66,286
3542,2019/12/01 08:50:22,27.20971,100.29043,3186.2,169,66,291
3543,2019/12/01 08:50:23,27.20968,100.2904,3186.4,169,66,292
3544,2019/12/01 08:50:24,27.20964,100.29037,3186.4,169,66,291
3545,2019/12/01 08:50:25,27.2096,100.29034,3186.4,169,66,290
3546,2019/12/01 08:50:26,27.20956,100.29032,3186.6,169,65,292
3547,2019/12/01 08:50:27,27.20952,100.29029,3186.6,169,67,295
3548,2019/12/01 08:50:28,27.20948,100.29027,3186.8,169,67,283
3549,2019/12/01 08:50:29,27.20944,100.29025,3186.8,169,66,295
3550,2019/12/01 08:50:30,27.2094,100.29022,3187.2,170,66,306
3551,2019/12/01 08:50:31,27.20936,100.2902,3187.2,170,67,313
3552,2019/12/01 08:50:32,27.20936,100.2902,3187.2,171,67,325
3553,2019/12/01 08:50:33,27.20931,100.29017,3187.2,171,68,341
3554,2019/12/01 08:50:34,27.20927,100.29015,3187.4,171,69,326
3555,2019/12/01 08:50:35,27.20923,100.29012,3187.4,171,69,292
3556,2019/12/01 08:50:36,27.20919,100.2901,3187.4,171,69,298
3557,2019/12/01 08:50:37,27.20915,100.29008,3187.6,172,68,308
3558,2019/12/01 08:50:38,27.20911,100.29005,3188,171,69,308
3559,2019/12/01 08:50:39,27.20907,100.29002,3188.4,171,69,316
3560,2019/12/01 08:50:40,27.20904,100.28999,3188.6,172,69,316
3561,2019/12/01 08:50:41,27.209,100.28997,3188.8,172,68,308
3562,2019/12/01 08:50:42,27.20894,100.28992,3189.4,172,69,311
3563,2019/12/01 08:50:43,27.20891,100.28989,3189.8,172,69,314
3564,2019/12/01 08:50:44,27.20888,100.28986,3189.8,173,69,309
3565,2019/12/01 08:50:45,27.20886,100.28983,3190.2,173,69,303
3566,2019/12/01 08:50:46,27.20884,100.2898,3190.4,173,69,303
3567,2019/12/01 08:50:47,27.20882,100.28973,3191.4,173,69,250
3568,2019/12/01 08:50:48,27.20882,100.28969,3191.4,173,69,194
3569,2019/12/01 08:50:49,27.20882,100.28966,3191.4,174,67,175
3570,2019/12/01 08:50:50,27.20883,100.28962,3192.4,174,67,184
3571,2019/12/01 08:50:51,27.20885,100.28959,3192.6,174,66,200
3572,2019/12/01 08:50:52,27.20888,100.28953,3193.8,175,64,200
3573,2019/12/01 08:50:53,27.20888,100.28953,3193.8,174,62,207
3574,2019/12/01 08:50:54,27.2089,100.2895,3194.4,174,61,230
3575,2019/12/01 08:50:55,27.20893,100.28947,3194.6,173,60,246
3576,2019/12/01 08:50:56,27.20895,100.28944,3195.4,173,62,249
3577,2019/12/01 08:50:57,27.20898,100.2894,3195.4,173,64,247
3578,2019/12/01 08:50:58,27.209,100.28937,3195.6,173,62,248
3579,2019/12/01 08:50:59,27.20903,100.28934,3196,173,64,240
3580,2019/12/01 08:51:00,27.20905,100.28931,3196,173,62,244
3581,2019/12/01 08:51:01,27.20908,100.28929,3196.6,173,63,201
3582,2019/12/01 08:51:02,27.2091,100.28927,3196.8,173,62,170
3583,2019/12/01 08:51:03,27.20913,100.28925,3197.6,173,61,177
3584,2019/12/01 08:51:04,27.20915,100.28922,3197.8,173,65,216
3585,2019/12/01 08:51:05,27.20917,100.28919,3198.2,173,69,216
3586,2019/12/01 08:51:06,27.2092,100.28917,3198.2,173,70,219
3587,2019/12/01 08:51:07,27.20923,100.28915,3198.4,173,71,225
3588,2019/12/01 08:51:08,27.20926,100.28913,3198.4,172,72,217
3589,2019/12/01 08:51:09,27.20929,100.28912,3199.2,171,72,210
3590,2019/12/01 08:51:10,27.20931,100.2891,3199.6,170,73,224
3591,2019/12/01 08:51:11,27.20934,100.28908,3199.6,170,72,230
3592,2019/12/01 08:51:12,27.20936,100.28906,3200.2,170,74,230
3593,2019/12/01 08:51:13,27.20939,100.28904,3200.4,169,73,238
3594,2019/12/01 08:51:14,27.20941,100.28902,3200.6,169,74,237
3595,2019/12/01 08:51:15,27.20943,100.289,3200.6,169,74,231
3596,2019/12/01 08:51:16,27.20947,100.28896,3201.2,169,74,265
3597,2019/12/01 08:51:17,27.20949,100.28894,3201.4,168,76,273
3598,2019/12/01 08:51:18,27.2095,100.28892,3201.6,168,78,273
3599,2019/12/01 08:51:19,27.20955,100.28888,3202.4,168,77,240
3600,2019/12/01 08:51:20,27.20957,100.28886,3202.8,168,77,242
3601,2019/12/01 08:51:21,27.20959,100.28884,3203.4,168,78,241
3602,2019/12/01 08:51:22,27.20963,100.2888,3203.8,168,77,231
3603,2019/12/01 08:51:23,27.20965,100.28877,3204.4,168,76,223
3604,2019/12/01 08:51:24,27.20966,100.28875,3204.4,168,76,228
3605,2019/12/01 08:51:25,27.20968,100.28872,3204.8,168,75,234
3606,2019/12/01 08:51:26,27.2097,100.2887,3205,168,76,261
3607,2019/12/01 08:51:27,27.20973,100.28864,3206,168,77,265
3608,2019/12/01 08:51:28,27.20974,100.28861,3206,168,78,255
3609,2019/12/01 08:51:29,27.20976,100.28858,3206.4,168,78,246
3610,2019/12/01 08:51:30,27.20978,100.28853,3206.6,168,78,237
3611,2019/12/01 08:51:31,27.20979,100.2885,3207.4,168,78,233
3612,2019/12/01 08:51:32,27.20981,100.28847,3207.4,168,78,238
3613,2019/12/01 08:51:33,27.20982,100.28844,3207.6,168,77,238
3614,2019/12/01 08:51:34,27.20983,100.28841,3208,168,78,241
3615,2019/12/01 08:51:35,27.20986,100.28836,3208.4,168,78,246
3616,2019/12/01 08:51:36,27.20987,100.28833,3209.2,167,80,267
3617,2019/12/01 08:51:37,27.20989,100.2883,3209.6,167,81,270
3618,2019/12/01 08:51:38,27.2099,100.28827,3209.8,167,81,255
3619,2019/12/01 08:51:39,27.20992,100.28821,3209.8,168,83,284
3620,2019/12/01 08:51:40,27.20993,100.28818,3210,168,83,273
3621,2019/12/01 08:51:41,27.20995,100.28815,3210.2,168,83,241
3622,2019/12/01 08:51:42,27.20997,100.28809,3210.4,167,81,240
3623,2019/12/01 08:51:43,27.20997,100.28806,3210.4,167,81,245
3624,2019/12/01 08:51:44,27.20998,100.28802,3211.6,167,80,246
3625,2019/12/01 08:51:45,27.20998,100.28798,3211.6,167,80,230
3626,2019/12/01 08:51:46,27.20999,100.28795,3211.6,167,80,251
3627,2019/12/01 08:51:47,27.20999,100.28789,3212,167,80,253
3628,2019/12/01 08:51:48,27.20999,100.28785,3212.4,167,77,230
3629,2019/12/01 08:51:49,27.21,100.28782,3213,167,77,241
3630,2019/12/01 08:51:50,27.21,100.28779,3213.2,167,77,244
3631,2019/12/01 08:51:51,27.20999,100.28773,3214.4,167,77,232
3632,2019/12/01 08:51:52,27.20999,100.28769,3214.6,167,76,227
3633,2019/12/01 08:51:53,27.20999,100.28766,3214.6,166,77,233
3634,2019/12/01 08:51:54,27.20998,100.28763,3214.8,166,76,236
3635,2019/12/01 08:51:55,27.20998,100.28759,3215.2,166,76,236
3636,2019/12/01 08:51:56,27.20997,100.28756,3215.6,166,76,233
3637,2019/12/01 08:51:57,27.20996,100.28753,3215.8,166,76,233
3638,2019/12/01 08:51:58,27.20995,100.28749,3215.8,166,76,242
3639,2019/12/01 08:51:59,27.20994,100.28743,3217.2,166,76,232
3640,2019/12/01 08:52:00,27.20993,100.28739,3217.2,166,76,231
3641,2019/12/01 08:52:01,27.20992,100.28736,3217.2,166,76,236
3642,2019/12/01 08:52:02,27.20991,100.28733,3217.8,166,75,236
3643,2019/12/01 08:52:03,27.2099,100.28729,3217.8,166,76,242
3644,2019/12/01 08:52:04,27.20989,100.28725,3218.2,165,76,240
3645,2019/12/01 08:52:05,27.20989,100.28722,3218.4,165,75,236
3646,2019/12/01 08:52:06,27.20988,100.28718,3218.4,165,75,234
3647,2019/12/01 08:52:07,27.20987,100.28715,3218.6,165,75,235
3648,2019/12/01 08:52:08,27.20986,100.28711,3218.6,165,75,239
3649,2019/12/01 08:52:09,27.20985,100.28707,3219.4,165,75,236
3650,2019/12/01 08:52:10,27.20985,100.28704,3219.6,165,75,223
3651,2019/12/01 08:52:11,27.20983,100.287,3219.8,165,75,218
3652,2019/12/01 08:52:12,27.20983,100.28697,3220,164,73,219
3653,2019/12/01 08:52:13,27.20982,100.28693,3220,164,73,219
3654,2019/12/01 08:52:14,27.20981,100.2869,3220.4,164,73,233
3655,2019/12/01 08:52:15,27.2098,100.28686,3221.2,164,74,242
3656,2019/12/01 08:52:16,27.20978,100.2868,3221.6,164,76,246
3657,2019/12/01 08:52:17,27.20977,100.28676,3221.8,164,76,246
3658,2019/12/01 08:52:18,27.20976,100.28672,3222.4,164,76,246
3659,2019/12/01 08:52:19,27.20976,100.28672,3222.4,164,77,249
3660,2019/12/01 08:52:20,27.20974,100.28669,3222.6,165,77,254
3661,2019/12/01 08:52:21,27.20973,100.28665,3222.8,165,78,244
3662,2019/12/01 08:52:22,27.20971,100.28662,3223.2,165,77,188
3663,2019/12/01 08:52:23,27.2097,100.28658,3223.4,165,71,167
3664,2019/12/01 08:52:24,27.20968,100.28655,3223.8,165,70,265
3665,2019/12/01 08:52:25,27.20967,100.28651,3224,165,66,351
3666,2019/12/01 08:52:26,27.20965,100.28647,3224.2,165,67,351
3667,2019/12/01 08:52:27,27.20962,100.2864,3224.4,165,69,310
3668,2019/12/01 08:52:28,27.20962,100.2864,3224.4,165,68,311
3669,2019/12/01 08:52:29,27.20958,100.28632,3225.2,165,70,314
3670,2019/12/01 08:52:30,27.20957,100.28629,3225.2,165,72,291
3671,2019/12/01 08:52:31,27.20955,100.28625,3225.6,165,71,276
3672,2019/12/01 08:52:32,27.20954,100.28622,3225.6,165,70,285
3673,2019/12/01 08:52:33,27.2095,100.28615,3225.6,165,71,307
3674,2019/12/01 08:52:34,27.2095,100.28615,3225.6,165,72,313
3675,2019/12/01 08:52:35,27.20946,100.28608,3226.2,165,73,302
3676,2019/12/01 08:52:36,27.20943,100.28605,3226.6,166,73,328
3677,2019/12/01 08:52:37,27.2094,100.28602,3226.6,166,75,322
3678,2019/12/01 08:52:38,27.20937,100.28599,3227.4,166,75,306
3679,2019/12/01 08:52:39,27.20935,100.28596,3227.8,166,75,307
3680,2019/12/01 08:52:40,27.20932,100.28593,3227.8,166,77,298
3681,2019/12/01 08:52:41,27.20927,100.28587,3228.2,167,77,282
3682,2019/12/01 08:52:42,27.20927,100.28587,3228.2,167,75,279
3683,2019/12/01 08:52:43,27.20922,100.2858,3228.8,168,74,285
3684,2019/12/01 08:52:44,27.20922,100.2858,3228.8,168,74,280
3685,2019/12/01 08:52:45,27.20917,100.28573,3229.4,168,74,292
3686,2019/12/01 08:52:46,27.20914,100.28569,3229.4,168,74,283
3687,2019/12/01 08:52:47,27.20912,100.28566,3229.4,168,73,275
3688,2019/12/01 08:52:48,27.20909,100.28562,3229.6,168,73,288
3689,2019/12/01 08:52:49,27.20907,100.28558,3229.8,168,72,302
3690,2019/12/01 08:52:50,27.20904,100.28554,3229.8,168,74,293
3691,2019/12/01 08:52:51,27.20902,100.2855,3230.4,169,74,302
3692,2019/12/01 08:52:52,27.209,100.28546,3230.6,169,74,298
3693,2019/12/01 08:52:53,27.20897,100.28542,3230.8,170,75,287
3694,2019/12/01 08:52:54,27.20894,100.28539,3230.8,170,74,307
3695,2019/12/01 08:52:55,27.20892,100.28535,3231.2,170,74,304
3696,2019/12/01 08:52:56,27.20892,100.28535,3231.2,170,75,292
3697,2019/12/01 08:52:57,27.20885,100.28529,3231.8,170,75,286
3698,2019/12/01 08:52:58,27.20882,100.28525,3232,170,75,292
3699,2019/12/01 08:52:59,27.20878,100.28523,3232,170,75,299
3700,2019/12/01 08:53:00,27.20878,100.28523,3232,170,76,298
3701,2019/12/01 08:53:01,27.20874,100.2852,3232.2,171,76,282
3702,2019/12/01 08:53:02,27.2087,100.28518,3232.4,171,75,267
3703,2019/12/01 08:53:03,27.20865,100.28516,3232.6,171,74,274
3704,2019/12/01 08:53:04,27.20861,100.28514,3233.4,171,73,263
3705,2019/12/01 08:53:05,27.20857,100.28513,3233.8,171,73,271
3706,2019/12/01 08:53:06,27.20853,100.28511,3234.2,171,72,280
3707,2019/12/01 08:53:07,27.20849,100.2851,3234.4,171,72,275
3708,2019/12/01 08:53:08,27.20845,100.28508,3234.4,171,71,261
3709,2019/12/01 08:53:09,27.20841,100.28507,3235.2,171,70,263
3710,2019/12/01 08:53:10,27.20837,100.28506,3235.2,171,72,297
3711,2019/12/01 08:53:11,27.20837,100.28506,3235.2,171,71,277
3712,2019/12/01 08:53:12,27.20828,100.28503,3235.8,171,70,282
3713,2019/12/01 08:53:13,27.20828,100.28503,3235.8,171,71,290
3714,2019/12/01 08:53:14,27.20824,100.28503,3235.8,171,70,278
3715,2019/12/01 08:53:15,27.20819,100.28503,3236.4,172,71,280
3716,2019/12/01 08:53:16,27.20815,100.28504,3236.6,172,71,294
3717,2019/12/01 08:53:17,27.2081,100.28505,3237.4,172,72,283
3718,2019/12/01 08:53:18,27.20806,100.28506,3237.6,172,71,284
3719,2019/12/01 08:53:19,27.20801,100.28507,3237.6,172,70,256
3720,2019/12/01 08:53:20,27.20796,100.28508,3237.8,172,69,256
3721,2019/12/01 08:53:21,27.2079,100.2851,3238,173,67,199
3722,2019/12/01 08:53:22,27.20785,100.28512,3238,173,64,154
3723,2019/12/01 08:53:23,27.20779,100.28513,3238.4,173,64,120
3724,2019/12/01 08:53:24,27.20779,100.28513,3238.4,173,65,122
3725,2019/12/01 08:53:25,27.20773,100.28513,3238.4,173,67,138
3726,2019/12/01 08:53:26,27.20767,100.28512,3238.4,173,69,144
3727,2019/12/01 08:53:27,27.20762,100.2851,3238.4,173,72,139
3728,2019/12/01 08:53:28,27.20757,100.28507,3238.4,173,73,140
3729,2019/12/01 08:53:29,27.20752,100.28504,3238.4,172,76,150
3730,2019/12/01 08:53:30,27.20748,100.28501,3238.2,172,78,164
3731,2019/12/01 08:53:31,27.20743,100.28498,3238.2,172,75,150
3732,2019/12/01 08:53:32,27.20739,100.28493,3238.6,171,76,154
3733,2019/12/01 08:53:33,27.20735,100.28489,3239,171,75,173
3734,2019/12/01 08:53:34,27.20731,100.28484,3239,171,77,172
3735,2019/12/01 08:53:35,27.20727,100.28479,3239.2,170,76,151
3736,2019/12/01 08:53:36,27.20723,100.28475,3239.2,170,77,151
3737,2019/12/01 08:53:37,27.20719,100.2847,3239.4,170,80,216
3738,2019/12/01 08:53:38,27.20719,100.2847,3239.4,169,82,196
3739,2019/12/01 08:53:39,27.20714,100.28465,3239.4,169,83,165
3740,2019/12/01 08:53:40,27.2071,100.28461,3240.2,168,83,154
3741,2019/12/01 08:53:41,27.20706,100.28456,3240.8,167,84,154
3742,2019/12/01 08:53:42,27.20702,100.28451,3241,167,84,154
3743,2019/12/01 08:53:43,27.20698,100.28446,3241.4,167,84,175
3744,2019/12/01 08:53:44,27.20694,100.28442,3241.6,167,84,160
3745,2019/12/01 08:53:45,27.20689,100.28437,3241.8,167,84,140
3746,2019/12/01 08:53:46,27.20685,100.28431,3242,166,84,210
3747,2019/12/01 08:53:47,27.20682,100.28426,3242,166,86,166
3748,2019/12/01 08:53:48,27.20678,100.2842,3242.2,166,88,156
3749,2019/12/01 08:53:49,27.20674,100.28414,3242.4,166,88,143
3750,2019/12/01 08:53:50,27.20674,100.28414,3242.4,165,87,142
3751,2019/12/01 08:53:51,27.2067,100.28408,3242.8,165,87,162
3752,2019/12/01 08:53:52,27.20666,100.28403,3242.8,165,87,132
3753,2019/12/01 08:53:53,27.20663,100.28397,3242.8,164,86,187
3754,2019/12/01 08:53:54,27.20659,100.28391,3242.8,164,87,175
3755,2019/12/01 08:53:55,27.20656,100.28385,3243.2,163,88,173
3756,2019/12/01 08:53:56,27.20653,100.28379,3243.4,163,88,171
3757,2019/12/01 08:53:57,27.2065,100.28373,3243.4,163,89,150
3758,2019/12/01 08:53:58,27.20647,100.28367,3243.4,162,88,157
3759,2019/12/01 08:53:59,27.20643,100.28361,3243.4,162,88,144
3760,2019/12/01 08:54:00,27.2064,100.28355,3243.4,161,87,113
3761,2019/12/01 08:54:01,27.2064,100.28355,3243.4,161,87,61
3762,2019/12/01 08:54:02,27.20637,100.28348,3243.4,161,79,186
3763,2019/12/01 08:54:03,27.20633,100.28342,3243.6,160,72,256
3764,2019/12/01 08:54:04,27.2063,100.28335,3243.6,159,69,278
3765,2019/12/01 08:54:05,27.20626,100.28329,3243.6,158,69,202
3766,2019/12/01 08:54:06,27.20623,100.28322,3243.6,158,70,210
3767,2019/12/01 08:54:07,27.2062,100.28315,3243.6,157,70,185
3768,2019/12/01 08:54:08,27.2062,100.28315,3243.6,157,70,186
3769,2019/12/01 08:54:09,27.20616,100.28308,3243.6,157,71,188
3770,2019/12/01 08:54:10,27.20613,100.28301,3243.6,156,71,200
3771,2019/12/01 08:54:11,27.20609,100.28294,3243.6,156,72,199
3772,2019/12/01 08:54:12,27.20605,100.28287,3243.6,156,73,199
3773,2019/12/01 08:54:13,27.20601,100.28281,3243.6,157,73,198
3774,2019/12/01 08:54:14,27.20596,100.28275,3244.4,157,74,200
3775,2019/12/01 08:54:15,27.20596,100.28275,3244.4,157,74,185
3776,2019/12/01 08:54:16,27.2059,100.28271,3244.4,157,75,197
3777,2019/12/01 08:54:17,27.20584,100.28267,3244.4,157,75,199
3778,2019/12/01 08:54:18,27.20577,100.28265,3244.6,158,75,181
3779,2019/12/01 08:54:19,27.2057,100.28263,3245,158,76,175
3780,2019/12/01 08:54:20,27.20563,100.28263,3245.2,158,75,190
3781,2019/12/01 08:54:21,27.20556,100.28262,3245.2,158,76,190
3782,2019/12/01 08:54:22,27.20548,100.28262,3245.4,158,76,268
3783,2019/12/01 08:54:23,27.20548,100.28262,3245.4,158,76,260
3784,2019/12/01 08:54:24,27.20541,100.28261,3245.4,158,78,295
3785,2019/12/01 08:54:25,27.20534,100.2826,3245.4,158,79,264
3786,2019/12/01 08:54:26,27.20527,100.2826,3245.4,158,81,273
3787,2019/12/01 08:54:27,27.2052,100.28259,3245.4,158,80,215
3788,2019/12/01 08:54:28,27.20513,100.28258,3245.6,158,81,196
3789,2019/12/01 08:54:29,27.20506,100.28257,3245.6,158,82,183
3790,2019/12/01 08:54:30,27.205,100.28255,3245.8,158,81,194
3791,2019/12/01 08:54:31,27.20494,100.28252,3246.6,158,81,189
